ProductID,Weight,FatContent,ProductVisibility,ProductType,MRP,OutletID,EstablishmentYear,OutletSize,LocationType,OutletType,OutletSales
FD,7.21,reg,0.144856342,Snack Foods,100.5332,49,25,Medium,Tier 1,Supermarket Type1,1127.8652
DR,11.65,lf,0.03242518,Hard Drinks,38.8164,10,26,Small,Tier 3,Grocery Store,77.2328
FD,12.987879554655871,lf,0.030657949,Snack Foods,50.5008,27,39,Medium,Tier 3,Supermarket Type3,1012.016
NC,11.5,lf,0.029529474,Health and Hygiene,132.6626,10,26,Small,Tier 3,Grocery Store,262.3252
DR,6.28,lf,0.027699863,Soft Drinks,87.9198,35,20,Small,Tier 2,Supermarket Type1,1221.0772
FD,12.987879554655871,lf,0.099478451,Snack Foods,194.4452,27,39,Medium,Tier 3,Supermarket Type3,4697.8848
FD,19.75,reg,0.018096488,Frozen Foods,179.566,18,15,Medium,Tier 3,Supermarket Type2,2696.49
FD,14.7,lf,0.072238195,Fruits and Vegetables,47.5034,13,37,High,Tier 3,Supermarket Type1,972.068
FD,11.65,lf,0.040744057,Fruits and Vegetables,185.924,17,17,Small,Tier 2,Supermarket Type1,4101.328
NC,19.85,lf,0.064409056,Health and Hygiene,126.7704,35,20,Small,Tier 2,Supermarket Type1,1752.3856
FD,7.21,reg,0.0,Snack Foods,103.1332,17,17,Small,Tier 2,Supermarket Type1,3281.0624
FD,16.0,lf,0.040945898,Snack Foods,143.1496,46,27,Small,Tier 1,Supermarket Type1,2258.3936
FD,4.805,reg,0.037699423,Dairy,125.5704,46,27,Small,Tier 1,Supermarket Type1,3880.2824
FD,12.277108208955223,reg,0.112718928,Baking Goods,54.2956,27,39,Medium,Tier 3,Supermarket Type3,1310.2944
DR,11.847459893048129,lf,0.079440262,Soft Drinks,86.7882,19,39,Small,Tier 1,Grocery Store,85.8882
FD,17.2,reg,0.025162022,Canned,145.9418,35,20,Small,Tier 2,Supermarket Type1,1765.7016
FD,6.175,reg,0.0,Meat,94.9752,45,22,Small,Tier 2,Supermarket Type1,1534.0032
FD,14.3,lf,0.026375082,Frozen Foods,79.6302,45,22,Small,Tier 2,Supermarket Type1,792.302
FD,16.0,lf,0.090480206,Dairy,142.4154,17,17,Small,Tier 2,Supermarket Type1,1985.4156
FD,9.8,lf,0.047178116,Baking Goods,99.4016,35,20,Small,Tier 2,Supermarket Type1,2428.8384
FD,13.5,lf,0.021496403,Fruits and Vegetables,180.5976,46,27,Small,Tier 1,Supermarket Type1,3078.6592
DR,7.27,lf,0.07136748,Soft Drinks,111.8518,18,15,Medium,Tier 3,Supermarket Type2,2277.036
FD,12.5,reg,0.073721115,Canned,85.6198,35,20,Small,Tier 2,Supermarket Type1,610.5386
FD,16.1,lf,0.034278413,Fruits and Vegetables,255.2356,13,37,High,Tier 3,Supermarket Type1,6867.0612
NC,13.5,reg,0.055301055,Health and Hygiene,34.6874,17,17,Small,Tier 2,Supermarket Type1,317.5866
FD,12.5,reg,0.109971578,Fruits and Vegetables,82.7592,35,20,Small,Tier 2,Supermarket Type1,577.9144
DR,14.7,lf,0.021005399,Hard Drinks,144.5128,18,15,Medium,Tier 3,Supermarket Type2,2588.6304
NC,10.6,lf,0.035186271,Health and Hygiene,85.1224,35,20,Small,Tier 2,Supermarket Type1,1193.1136
FD,7.35,reg,0.024044279,Fruits and Vegetables,241.0512,10,26,Small,Tier 3,Grocery Store,242.3512
FD,11.3,lf,0.056754036,Baking Goods,247.5118,17,17,Small,Tier 2,Supermarket Type1,2470.118
NC,19.6,lf,0.023999722,Household,104.0964,45,22,Small,Tier 2,Supermarket Type1,525.982
NC,12.1,reg,0.015497337,Household,165.5526,18,15,Medium,Tier 3,Supermarket Type2,3453.5046
FD,15.85,lf,0.07871426,Canned,37.2506,45,22,Small,Tier 2,Supermarket Type1,493.3578
FD,15.7,reg,0.204984538,Fruits and Vegetables,111.0544,10,26,Small,Tier 3,Grocery Store,223.7088
DR,15.2,lf,0.050168354,Soft Drinks,95.3752,35,20,Small,Tier 2,Supermarket Type1,1438.128
FD,5.985,lf,0.095715608,Frozen Foods,125.8678,13,37,High,Tier 3,Supermarket Type1,3560.6984
FD,15.85,lf,0.081953387,Breads,176.237,45,22,Small,Tier 2,Supermarket Type1,2646.555
FD,12.305705009276437,reg,0.028139761,Canned,173.7422,27,39,Medium,Tier 3,Supermarket Type3,3621.2862
FD,16.0,lf,0.041112694,Snack Foods,139.9496,18,15,Medium,Tier 3,Supermarket Type2,3105.2912
FD,11.15,lf,0.057021156,Baking Goods,106.8622,49,25,Medium,Tier 1,Supermarket Type1,2011.3818
DR,16.6,lf,0.135620265,Hard Drinks,172.9422,13,37,High,Tier 3,Supermarket Type1,2931.5174
FD,5.59,reg,0.056555715,Snack Foods,62.6168,13,37,High,Tier 3,Supermarket Type1,639.168
FD,18.2,reg,0.066567121,Fruits and Vegetables,250.2092,18,15,Medium,Tier 3,Supermarket Type2,2988.1104
FD,19.0,reg,0.065735977,Fruits and Vegetables,189.6214,49,25,Medium,Tier 1,Supermarket Type1,2826.321
FD,19.0,reg,0.103363904,Fruits and Vegetables,226.172,13,37,High,Tier 3,Supermarket Type1,3169.208
FD,15.85,lf,0.043410693,Starchy Foods,39.4164,18,15,Medium,Tier 3,Supermarket Type2,154.4656
FD,8.38,reg,0.04688734,Baking Goods,107.957,46,27,Small,Tier 1,Supermarket Type1,2966.139
NC,19.6,lf,0.041256807,Household,88.8514,13,37,High,Tier 3,Supermarket Type1,2125.2336
NC,12.3,lf,0.076987408,Household,247.946,17,17,Small,Tier 2,Supermarket Type1,3202.498
FD,9.695,reg,0.047420609,Frozen Foods,246.0144,35,20,Small,Tier 2,Supermarket Type1,4165.2448
FD,13.42606890459364,reg,0.0,Dairy,184.2608,27,39,Medium,Tier 3,Supermarket Type3,6064.1064
FD,14.65,reg,0.099113429,Snack Foods,52.8666,35,20,Small,Tier 2,Supermarket Type1,461.3994
NC,19.85,lf,0.025947095,Household,46.9376,13,37,High,Tier 3,Supermarket Type1,575.2512
FD,12.3,reg,0.058105769,Snack Foods,60.4562,35,20,Small,Tier 2,Supermarket Type1,1777.686
NC,10.65,lf,0.048762383,Others,165.2526,49,25,Medium,Tier 1,Supermarket Type1,3946.8624
FD,11.346936274509805,reg,0.110681931,Breads,63.2826,27,39,Medium,Tier 3,Supermarket Type3,1033.3216
FD,13.65,reg,0.026643448,Meat,37.9532,49,25,Medium,Tier 1,Supermarket Type1,862.8768
FD,21.0,lf,0.049505857,Snack Foods,195.3478,18,15,Medium,Tier 3,Supermarket Type2,1162.4868
FD,13.224769381746812,lf,0.022685222,Fruits and Vegetables,161.592,27,39,Medium,Tier 3,Supermarket Type3,4314.384
FD,13.224769381746812,lf,0.020614212,Fruits and Vegetables,126.4046,27,39,Medium,Tier 3,Supermarket Type3,5353.6978
FD,11.65,lf,0.131394793,Baking Goods,151.9024,13,37,High,Tier 3,Supermarket Type1,1669.8264
FD,18.2,reg,0.026117345,Baking Goods,239.2196,45,22,Small,Tier 2,Supermarket Type1,3133.2548
FD,8.63,reg,0.028320655,Canned,172.5422,49,25,Medium,Tier 1,Supermarket Type1,2241.7486
FD,8.1,reg,0.134532392,Canned,39.448,49,25,Medium,Tier 1,Supermarket Type1,878.856
NC,16.75,lf,0.032652796,Health and Hygiene,190.8162,45,22,Small,Tier 2,Supermarket Type1,2886.243
FD,10.3,reg,0.030616757,Fruits and Vegetables,112.7176,49,25,Medium,Tier 1,Supermarket Type1,343.5528
NC,17.6,lf,0.018889593,Health and Hygiene,236.259,13,37,High,Tier 3,Supermarket Type1,4727.18
FD,12.277108208955223,reg,0.245407386,Baking Goods,92.812,19,39,Small,Tier 1,Grocery Store,93.212
FD,5.365,reg,0.14024028,Seafood,171.0764,46,27,Small,Tier 1,Supermarket Type1,3263.7516
NC,17.35,lf,0.168329848,Household,176.7712,17,17,Small,Tier 2,Supermarket Type1,2812.3392
FD,8.355,lf,0.187558629,Canned,148.0418,46,27,Small,Tier 1,Supermarket Type1,1471.418
FD,13.224769381746812,reg,0.043978369,Fruits and Vegetables,178.4318,27,39,Medium,Tier 3,Supermarket Type3,2526.0452
FD,5.19,lf,0.042707323,Frozen Foods,197.811,45,22,Small,Tier 2,Supermarket Type1,2946.165
DR,6.865,lf,0.01405025,Soft Drinks,128.9652,18,15,Medium,Tier 3,Supermarket Type2,1679.1476
NC,13.14231395348837,lf,0.070791391,Health and Hygiene,46.4086,27,39,Medium,Tier 3,Supermarket Type3,2007.387
FD,13.0,reg,0.030064132,Canned,58.022,13,37,High,Tier 3,Supermarket Type1,898.83
FD,11.346936274509805,reg,0.139913045,Breads,227.9036,19,39,Small,Tier 1,Grocery Store,455.4072
NC,13.14231395348837,lf,0.144338493,Health and Hygiene,224.4404,27,39,Medium,Tier 3,Supermarket Type3,6976.2524
FD,16.75,lf,0.045047439,Snack Foods,186.4556,46,27,Small,Tier 1,Supermarket Type1,3942.8676
FD,12.987879554655871,lf,0.036012919,Snack Foods,148.0734,19,39,Small,Tier 1,Grocery Store,593.8936
FD,14.65,lf,0.171355643,Fruits and Vegetables,47.6692,35,20,Small,Tier 2,Supermarket Type1,739.038
FD,12.5,lf,0.031023835,Fruits and Vegetables,104.099,13,37,High,Tier 3,Supermarket Type1,309.597
NC,19.5,lf,0.01581384,Household,183.2608,17,17,Small,Tier 2,Supermarket Type1,2940.1728
FD,16.85,reg,0.160760054,Frozen Foods,192.4478,17,17,Small,Tier 2,Supermarket Type1,4843.695
NC,18.6,lf,0.080434451,Health and Hygiene,93.4436,13,37,High,Tier 3,Supermarket Type1,1701.7848
FD,7.855,lf,0.011307038,Canned,188.5188,18,15,Medium,Tier 3,Supermarket Type2,952.094
FD,12.277108208955223,reg,0.035399923,Baking Goods,144.5444,27,39,Medium,Tier 3,Supermarket Type3,4064.0432
FD,6.935,reg,0.041346469,Snack Foods,103.1332,49,25,Medium,Tier 1,Supermarket Type1,820.2656
FD,20.5,reg,0.141792841,Starchy Foods,89.7172,46,27,Small,Tier 1,Supermarket Type1,1159.8236
FD,14.85,lf,0.01867669,Canned,188.7214,17,17,Small,Tier 2,Supermarket Type1,3956.8494
NC,16.6,lf,0.016276741,Health and Hygiene,109.8596,18,15,Medium,Tier 3,Supermarket Type2,1617.894
FD,6.11,reg,0.103340142,Fruits and Vegetables,131.2968,18,15,Medium,Tier 3,Supermarket Type2,913.4776
FD,11.65,lf,0.040144377,Snack Foods,228.9694,17,17,Small,Tier 2,Supermarket Type1,6622.7126
FD,15.6,lf,0.088215871,Snack Foods,220.1798,17,17,Small,Tier 2,Supermarket Type1,5068.7354
FD,16.75,lf,0.045117476,Snack Foods,187.9556,49,25,Medium,Tier 1,Supermarket Type1,2440.8228
FD,18.6,lf,0.152366659,Breakfast,98.5358,45,22,Small,Tier 2,Supermarket Type1,1306.9654
FD,18.25,lf,0.075132353,Snack Foods,125.9046,13,37,High,Tier 3,Supermarket Type1,2365.5874
NC,16.5,lf,0.035626319,Health and Hygiene,93.112,13,37,High,Tier 3,Supermarket Type1,932.12
FD,11.346936274509805,lf,0.095919472,Breads,162.6552,27,39,Medium,Tier 3,Supermarket Type3,5685.932
FD,15.5,reg,0.12639886,Fruits and Vegetables,177.0028,17,17,Small,Tier 2,Supermarket Type1,2479.4392
FD,9.5,reg,0.010907967,Snack Foods,182.3608,13,37,High,Tier 3,Supermarket Type1,2940.1728
FD,15.6,lf,0.13575135,Baking Goods,111.5544,10,26,Small,Tier 3,Grocery Store,223.7088
NC,16.5,lf,0.012689327,Health and Hygiene,39.7506,18,15,Medium,Tier 3,Supermarket Type2,227.7036
DR,14.1,lf,0.088172355,Dairy,232.2668,45,22,Small,Tier 2,Supermarket Type1,4146.6024
FD,14.5,reg,0.058946687,Fruits and Vegetables,168.6448,45,22,Small,Tier 2,Supermarket Type1,2897.5616
FD,7.5,lf,0.050957715,Canned,122.4072,18,15,Medium,Tier 3,Supermarket Type2,2572.6512
FD,5.175,reg,0.029490377,Snack Foods,107.6622,35,20,Small,Tier 2,Supermarket Type1,2858.2794
DR,6.865,lf,0.014021626,Soft Drinks,127.1652,45,22,Small,Tier 2,Supermarket Type1,1291.652
FD,15.7,lf,0.122470805,Canned,131.7942,35,20,Small,Tier 2,Supermarket Type1,1987.413
NC,5.615,lf,0.12574524,Health and Hygiene,122.473,35,20,Small,Tier 2,Supermarket Type1,1354.903
NC,19.0,lf,0.017791458,Health and Hygiene,211.9244,18,15,Medium,Tier 3,Supermarket Type2,2117.244
NC,7.39,lf,0.093307713,Household,250.9066,17,17,Small,Tier 2,Supermarket Type1,1506.0396
FD,15.5,reg,0.0,Snack Foods,147.2418,18,15,Medium,Tier 3,Supermarket Type2,1324.2762
FD,8.3,lf,0.03555434,Fruits and Vegetables,37.4506,17,17,Small,Tier 2,Supermarket Type1,796.9626
FD,9.5,reg,0.058835928,Fruits and Vegetables,170.2448,10,26,Small,Tier 3,Grocery Store,170.4448
FD,14.0,reg,0.227260689,Frozen Foods,54.364,10,26,Small,Tier 3,Grocery Store,159.792
FD,7.68,lf,0.071301323,Fruits and Vegetables,190.8162,17,17,Small,Tier 2,Supermarket Type1,2693.8268
FD,9.695,lf,0.130261652,Fruits and Vegetables,185.2898,45,22,Small,Tier 2,Supermarket Type1,3367.6164
NC,13.384736495388669,lf,0.041091215,Household,89.5514,27,39,Medium,Tier 3,Supermarket Type3,3364.9532
FD,11.346936274509805,reg,0.02923013,Breads,189.4556,27,39,Medium,Tier 3,Supermarket Type3,3567.3564
DR,9.8,lf,0.013869809,Soft Drinks,47.406,45,22,Small,Tier 2,Supermarket Type1,978.726
FD,20.35,lf,0.054277132,Snack Foods,117.3466,18,15,Medium,Tier 3,Supermarket Type2,824.9262
FD,18.0,lf,0.017979145,Starchy Foods,178.3686,18,15,Medium,Tier 3,Supermarket Type2,3199.8348
FD,12.987879554655871,lf,0.111554381,Snack Foods,59.822,27,39,Medium,Tier 3,Supermarket Type3,1677.816
FD,12.987879554655871,lf,0.095746519,Snack Foods,208.6612,27,39,Medium,Tier 3,Supermarket Type3,7317.142
FD,16.0,lf,0.060836524,Starchy Foods,226.8404,35,20,Small,Tier 2,Supermarket Type1,6301.1312
NC,19.5,reg,0.014274292,Household,55.6614,46,27,Small,Tier 1,Supermarket Type1,718.3982
NC,12.15,lf,0.242768664,Health and Hygiene,226.5404,10,26,Small,Tier 3,Grocery Store,225.0404
DR,7.97,lf,0.034424278,Soft Drinks,171.8422,13,37,High,Tier 3,Supermarket Type1,2069.3064
DR,19.6,lf,0.024264569,Dairy,46.5718,49,25,Medium,Tier 1,Supermarket Type1,1607.2412
FD,10.5,lf,0.071257912,Frozen Foods,121.3098,46,27,Small,Tier 1,Supermarket Type1,843.5686
FD,8.905,lf,0.143010016,Frozen Foods,61.6878,13,37,High,Tier 3,Supermarket Type1,1029.9926
FD,13.65,reg,0.031439206,Canned,100.07,35,20,Small,Tier 2,Supermarket Type1,2596.62
NC,17.7,lf,0.012567811,Household,168.4474,45,22,Small,Tier 2,Supermarket Type1,2358.2636
NC,6.965,lf,0.0,Household,159.4604,13,37,High,Tier 3,Supermarket Type1,3169.208
NC,12.35,lf,0.163941937,Household,117.0124,46,27,Small,Tier 1,Supermarket Type1,1540.6612
FD,15.85,reg,0.007160908,Snack Foods,39.348,45,22,Small,Tier 2,Supermarket Type1,719.064
FD,8.77,reg,0.0,Fruits and Vegetables,173.6422,13,37,High,Tier 3,Supermarket Type1,517.3266
NC,8.6,lf,0.069403341,Household,91.2146,35,20,Small,Tier 2,Supermarket Type1,2554.0088
NC,14.75,lf,0.033024328,Health and Hygiene,236.6906,18,15,Medium,Tier 3,Supermarket Type2,3089.9778
FD,13.3,lf,0.063925726,Frozen Foods,151.8708,17,17,Small,Tier 2,Supermarket Type1,1655.1788
FD,17.5,reg,0.007555176,Dairy,145.9102,45,22,Small,Tier 2,Supermarket Type1,2187.153
FD,7.575,lf,0.055502454,Dairy,196.5768,45,22,Small,Tier 2,Supermarket Type1,1576.6144
NC,14.6,lf,0.059741172,Household,179.6976,17,17,Small,Tier 2,Supermarket Type1,5070.7328
NC,16.5,lf,0.012663476,Health and Hygiene,39.3506,45,22,Small,Tier 2,Supermarket Type1,645.1602
NC,16.35,lf,0.013387211,Others,105.628,49,25,Medium,Tier 1,Supermarket Type1,1065.28
NC,20.35,lf,0.0,Household,125.1678,17,17,Small,Tier 2,Supermarket Type1,1907.517
FD,6.615,lf,0.093913607,Dairy,198.7426,17,17,Small,Tier 2,Supermarket Type1,1186.4556
FD,13.42606890459364,lf,0.082150145,Dairy,192.9504,27,39,Medium,Tier 3,Supermarket Type3,7478.2656
FD,12.6,lf,0.096212432,Snack Foods,207.2612,46,27,Small,Tier 1,Supermarket Type1,4390.2852
FD,16.1,lf,0.100388706,Fruits and Vegetables,76.0328,49,25,Medium,Tier 1,Supermarket Type1,1853.5872
FD,14.5,reg,0.128459481,Baking Goods,102.0332,49,25,Medium,Tier 1,Supermarket Type1,2050.664
NC,13.384736495388669,lf,0.01055095,Household,234.9958,27,39,Medium,Tier 3,Supermarket Type3,13086.9648
FD,12.81734421364985,reg,0.264124669,Meat,155.7314,19,39,Small,Tier 1,Grocery Store,155.1314
DR,8.43,reg,0.017322454,Soft Drinks,196.8768,35,20,Small,Tier 2,Supermarket Type1,3350.3056
FD,16.1,lf,0.065183228,Dairy,148.076,46,27,Small,Tier 1,Supermarket Type1,1464.76
FD,8.21,lf,0.044917289,Dairy,88.5198,35,20,Small,Tier 2,Supermarket Type1,1133.8574
NC,19.0,lf,0.0,Household,189.1872,46,27,Small,Tier 1,Supermarket Type1,567.2616
FD,14.15,reg,0.0,Snack Foods,244.1828,45,22,Small,Tier 2,Supermarket Type1,731.0484
NC,13.5,lf,0.072965144,Household,160.692,18,15,Medium,Tier 3,Supermarket Type2,1917.504
FD,12.277108208955223,lf,0.027767577,Baking Goods,82.1592,19,39,Small,Tier 1,Grocery Store,412.796
FD,12.277108208955223,reg,0.212963193,Baking Goods,59.522,19,39,Small,Tier 1,Grocery Store,299.61
FD,7.76,lf,0.059352241,Snack Foods,101.87,46,27,Small,Tier 1,Supermarket Type1,1697.79
FD,20.0,reg,0.059889718,Baking Goods,168.5132,35,20,Small,Tier 2,Supermarket Type1,2874.9244
FD,15.25,reg,0.065896556,Snack Foods,179.266,46,27,Small,Tier 1,Supermarket Type1,1438.128
NC,13.384736495388669,lf,0.097768728,Household,142.4496,19,39,Small,Tier 1,Grocery Store,564.5984
NC,13.384736495388669,lf,0.072317217,Household,160.792,27,39,Medium,Tier 3,Supermarket Type3,3675.216
FD,12.85,lf,0.055603753,Fruits and Vegetables,195.6768,10,26,Small,Tier 3,Grocery Store,394.1536
FD,16.75,lf,0.081252534,Fruits and Vegetables,256.4988,13,37,High,Tier 3,Supermarket Type1,7452.9652
DR,14.8,lf,0.04487828,Soft Drinks,75.467,46,27,Small,Tier 1,Supermarket Type1,765.67
NC,19.85,lf,0.026115595,Household,49.0376,17,17,Small,Tier 2,Supermarket Type1,143.8128
FD,13.224769381746812,reg,0.072762086,Fruits and Vegetables,120.9072,19,39,Small,Tier 1,Grocery Store,122.5072
DR,7.63,lf,0.061188147,Soft Drinks,94.0436,45,22,Small,Tier 2,Supermarket Type1,1134.5232
FD,17.2,lf,0.156269303,Meat,159.6578,35,20,Small,Tier 2,Supermarket Type1,3048.6982
FD,17.25,lf,0.107258822,Frozen Foods,40.1822,45,22,Small,Tier 2,Supermarket Type1,510.6686
NC,16.0,lf,0.099136036,Household,210.3902,46,27,Small,Tier 1,Supermarket Type1,1486.7314
DR,14.15,lf,0.09557165,Soft Drinks,171.0106,45,22,Small,Tier 2,Supermarket Type1,4106.6544
FD,12.987879554655871,lf,0.051924192,Snack Foods,121.0072,27,39,Medium,Tier 3,Supermarket Type3,2940.1728
FD,18.85,reg,0.06823032,Dairy,121.044,18,15,Medium,Tier 3,Supermarket Type2,1557.972
DR,8.01,lf,0.070247589,Hard Drinks,37.5532,46,27,Small,Tier 1,Supermarket Type1,1366.2216
FD,8.71,lf,0.0,Canned,46.5376,13,37,High,Tier 3,Supermarket Type1,575.2512
FD,12.1,lf,0.030250132,Canned,75.267,18,15,Medium,Tier 3,Supermarket Type2,612.536
FD,7.365,lf,0.042733625,Fruits and Vegetables,226.972,18,15,Medium,Tier 3,Supermarket Type2,3848.324
FD,11.5,reg,0.037563325,Snack Foods,109.5254,35,20,Small,Tier 2,Supermarket Type1,1627.881
DR,17.5,lf,0.098102581,Soft Drinks,172.9738,45,22,Small,Tier 2,Supermarket Type1,4344.345
FD,10.895,lf,0.035740763,Fruits and Vegetables,131.9284,35,20,Small,Tier 2,Supermarket Type1,659.142
FD,11.6,reg,0.077284566,Frozen Foods,172.4106,49,25,Medium,Tier 1,Supermarket Type1,4277.765
FD,8.975,reg,0.052836076,Canned,86.6224,45,22,Small,Tier 2,Supermarket Type1,1619.2256
FD,13.1,reg,0.099343352,Frozen Foods,198.1768,17,17,Small,Tier 2,Supermarket Type1,1970.768
NC,5.82,reg,0.081096613,Household,170.379,17,17,Small,Tier 2,Supermarket Type1,1018.674
FD,20.7,lf,0.170500183,Canned,184.1266,18,15,Medium,Tier 3,Supermarket Type2,1659.8394
FD,18.7,lf,0.089197963,Snack Foods,257.3672,13,37,High,Tier 3,Supermarket Type1,2045.3376
FD,10.195,lf,0.107376743,Snack Foods,147.6076,35,20,Small,Tier 2,Supermarket Type1,3547.3824
NC,14.0,lf,0.028980533,Health and Hygiene,129.531,18,15,Medium,Tier 3,Supermarket Type2,2077.296
FD,17.0,lf,0.135944247,Fruits and Vegetables,171.5106,49,25,Medium,Tier 1,Supermarket Type1,1539.9954
DR,11.847459893048129,lf,0.081841136,Soft Drinks,190.053,27,39,Medium,Tier 3,Supermarket Type3,569.259
DR,20.75,lf,0.021336565,Soft Drinks,153.6024,18,15,Medium,Tier 3,Supermarket Type2,1366.2216
FD,7.075,lf,0.058676973,Dairy,142.0128,17,17,Small,Tier 2,Supermarket Type1,2588.6304
NC,6.36,lf,0.00597362,Household,164.5526,13,37,High,Tier 3,Supermarket Type1,2137.8838
FD,9.3,lf,0.11178154,Frozen Foods,182.3292,10,26,Small,Tier 3,Grocery Store,182.4292
DR,13.85,lf,0.030795085,Soft Drinks,143.3154,46,27,Small,Tier 1,Supermarket Type1,1985.4156
FD,8.89,lf,0.009163216,Frozen Foods,101.7016,10,26,Small,Tier 3,Grocery Store,101.2016
DR,16.2,lf,0.019378432,Soft Drinks,156.4972,46,27,Small,Tier 1,Supermarket Type1,1090.5804
FD,18.25,lf,0.077882226,Snack Foods,258.0962,45,22,Small,Tier 2,Supermarket Type1,1035.9848
FD,7.96,lf,0.028357839,Canned,163.2894,35,20,Small,Tier 2,Supermarket Type1,4530.1032
FD,15.75,lf,0.054930533,Baking Goods,194.4452,46,27,Small,Tier 1,Supermarket Type1,5089.3752
FD,12.3,reg,0.106327251,Fruits and Vegetables,172.8396,46,27,Small,Tier 1,Supermarket Type1,2616.594
FD,13.35,lf,0.102426197,Dairy,230.6352,13,37,High,Tier 3,Supermarket Type1,5725.88
FD,15.5,reg,0.025409912,Baking Goods,83.2934,49,25,Medium,Tier 1,Supermarket Type1,1883.5482
FD,12.277108208955223,reg,0.116108797,Baking Goods,164.121,27,39,Medium,Tier 3,Supermarket Type3,6035.477
FD,6.55,lf,0.024664556,Breads,103.3332,17,17,Small,Tier 2,Supermarket Type1,2050.664
DR,13.15,lf,0.056543464,Soft Drinks,140.5812,45,22,Small,Tier 2,Supermarket Type1,427.4436
FD,9.195,reg,0.047081398,Frozen Foods,51.1666,13,37,High,Tier 3,Supermarket Type1,1179.1318
FD,17.6,lf,0.175545889,Snack Foods,163.6868,10,26,Small,Tier 3,Grocery Store,163.7868
FD,8.655,reg,0.088693595,Snack Foods,122.5756,17,17,Small,Tier 2,Supermarket Type1,2181.1608
FD,13.224769381746812,lf,0.237651344,Fruits and Vegetables,170.2106,19,39,Small,Tier 1,Grocery Store,171.1106
FD,15.75,lf,0.055154296,Baking Goods,195.5452,18,15,Medium,Tier 3,Supermarket Type2,1174.4712
NC,7.68,lf,0.153177941,Health and Hygiene,85.2224,18,15,Medium,Tier 3,Supermarket Type2,1278.336
FD,12.15,lf,0.021705417,Breads,163.5184,13,37,High,Tier 3,Supermarket Type1,3137.2496
NC,16.0,lf,0.073080167,Household,228.4668,17,17,Small,Tier 2,Supermarket Type1,2534.0348
DR,11.847459893048129,lf,0.112349962,Soft Drinks,39.1848,27,39,Medium,Tier 3,Supermarket Type3,559.272
FD,9.195,reg,0.051697108,Baking Goods,79.2644,49,25,Medium,Tier 1,Supermarket Type1,864.2084
FD,7.64,reg,0.070847865,Snack Foods,91.712,45,22,Small,Tier 2,Supermarket Type1,2050.664
FD,6.11,reg,0.102920886,Fruits and Vegetables,130.4968,46,27,Small,Tier 1,Supermarket Type1,3523.4136
FD,12.867061281337046,reg,0.035666655,Frozen Foods,246.2486,27,39,Medium,Tier 3,Supermarket Type3,8063.5038
FD,17.75,lf,0.076389281,Baking Goods,111.1544,17,17,Small,Tier 2,Supermarket Type1,1118.544
NC,12.1,lf,0.025834128,Household,165.1526,10,26,Small,Tier 3,Grocery Store,164.4526
FD,12.987879554655871,lf,0.148764535,Snack Foods,111.1912,19,39,Small,Tier 1,Grocery Store,109.1912
FD,8.06,lf,0.021420031,Breakfast,232.0326,45,22,Small,Tier 2,Supermarket Type1,3003.4238
FD,14.3,reg,0.109144085,Fruits and Vegetables,88.2856,10,26,Small,Tier 3,Grocery Store,175.7712
FD,20.35,lf,0.054046706,Snack Foods,119.5466,35,20,Small,Tier 2,Supermarket Type1,353.5398
FD,12.81734421364985,reg,0.020312314,Meat,98.1042,27,39,Medium,Tier 3,Supermarket Type3,2777.7176
DR,11.400327868852461,lf,0.122058364,Hard Drinks,172.8396,27,39,Medium,Tier 3,Supermarket Type3,7152.0236
FD,11.6,lf,0.017845372,Canned,179.0686,17,17,Small,Tier 2,Supermarket Type1,5688.5952
NC,5.51,lf,0.034543718,Health and Hygiene,99.7726,45,22,Small,Tier 2,Supermarket Type1,978.726
FD,9.395,lf,0.103664897,Snack Foods,233.6932,13,37,High,Tier 3,Supermarket Type1,1414.1592
FD,16.6,reg,0.0,Canned,118.8124,46,27,Small,Tier 1,Supermarket Type1,2607.2728
NC,19.6,lf,0.023931217,Household,103.1964,13,37,High,Tier 3,Supermarket Type1,736.3748
FD,19.2,reg,0.09444959,Frozen Foods,187.8214,17,17,Small,Tier 2,Supermarket Type1,4710.535
NC,13.384736495388669,lf,0.08918772,Household,128.9678,19,39,Small,Tier 1,Grocery Store,254.3356
FD,11.65,reg,0.076278201,Snack Foods,85.1908,17,17,Small,Tier 2,Supermarket Type1,671.1264
FD,7.84,reg,0.153806271,Canned,51.335,45,22,Small,Tier 2,Supermarket Type1,1198.44
FD,13.42606890459364,lf,0.089035961,Dairy,260.5594,27,39,Medium,Tier 3,Supermarket Type3,9158.079
FD,8.39,reg,0.024205661,Frozen Foods,114.0176,46,27,Small,Tier 1,Supermarket Type1,2290.352
FD,7.76,reg,0.059472609,Snack Foods,98.77,45,22,Small,Tier 2,Supermarket Type1,1298.31
FD,4.785,lf,0.0931174,Breads,118.6098,17,17,Small,Tier 2,Supermarket Type1,361.5294
FD,7.72,reg,0.075035902,Breads,78.7986,18,15,Medium,Tier 3,Supermarket Type2,856.8846
FD,8.645,lf,0.021629781,Canned,51.9982,45,22,Small,Tier 2,Supermarket Type1,999.3658
FD,14.0,lf,0.023730384,Baking Goods,104.3332,35,20,Small,Tier 2,Supermarket Type1,1435.4648
FD,15.1,lf,0.0,Snack Foods,195.211,13,37,High,Tier 3,Supermarket Type1,3142.576
